match_weight,is_match,unique_id_l,unique_id_r,first_name_l,first_name_r,gamma_first_name,tf_first_name_l,tf_first_name_r,bf_first_name,bf_tf_adj_first_name,surname_l,surname_r,gamma_surname,tf_surname_l,tf_surname_r,bf_surname,bf_tf_adj_surname,dob_l,dob_r,gamma_dob,bf_dob,city_l,city_r,gamma_city,tf_city_l,tf_city_r,bf_city,bf_tf_adj_city,email_l,email_r,gamma_email,tf_email_l,tf_email_r,bf_email,bf_tf_adj_email,match_key,predicted_match
2.261917260766196,0.8274756895520309,184,186,Freddie,Freddie,4,0.0180505415162454,0.0180505415162454,1024.0,0.0513964843749999,Holmes,Holmes,4,0.0061050061050061,0.0061050061050061,1024.0,0.1519628906249999,1993-10-04,1993-11-03,0,0.03125,,Kingston-upon-Hull,-1,,0.015990159901599,1.0,1.0,fholmes@duncan.com,fholmes@duncan.com,4,0.0050697084917617,0.0050697084917617,1024.0,0.18299560546875,1,1.0
0.6961068644931964,0.6183391037882463,207,210,Eloilt,Elliot,3,0.0012033694344163,0.0024067388688327,8.0,1.0,Page,Page,4,0.0036630036630036,0.0036630036630036,1024.0,0.2532714843749999,1979-05-25,1979-04-23,0,0.03125,,London,-1,,0.2127921279212792,1.0,1.0,e.page13@dyer-williams.com,e.page13@dyer-williams.com,4,0.0038022813688212,0.0038022813688212,1024.0,0.243994140625,1,1.0
0.7709300412500822,0.6305012975205242,268,271,Lydia,Lydia,4,0.003610108303249,0.003610108303249,1024.0,0.256982421875,Brooks,Brooks,4,0.0036630036630036,0.0036630036630036,1024.0,0.2532714843749999,2016-02-13,2026-02-10,0,0.03125,,Liverpool,-1,,0.040590405904059,1.0,1.0,lbrooks9@miller.org,lbrooks9@omiller.org,3,0.0025348542458808,0.0012674271229404,8.0,1.0,1,1.0
9.739336916554766,0.9988314167844003,289,295,,Jakcsson,-1,,0.0012033694344163,1.0,1.0,Lee,Lee,4,0.0097680097680097,0.0097680097680097,1024.0,0.094976806640625,2009-11-10,2009-11-10,2,1024.0,Belfast,Belfast,1,0.011070110701107,0.011070110701107,1024.0,0.0838053385416666,,j.lee86@roberson.com,-1,,0.0038022813688212,1.0,1.0,1,1.0
6.850277828551651,0.9914076264334806,300,301,Harrison,Harrosin,3,0.0084235860409145,0.0012033694344163,8.0,1.0,Marshall,Marshall,4,0.0073260073260073,0.0073260073260073,1024.0,0.1266357421874999,1975-09-11,1974-09-11,1,8.0,Southampton,Southampton,1,0.008610086100861,0.008610086100861,1024.0,0.1077497209821428,harrisonm@patrick.com,harrisonmk@ptrick.com,2,0.0012674271229404,0.0012674271229404,1.259921049894873,1.0,1,1.0
26.855028221397447,0.999999991761826,307,308,Harley,Harley,4,0.0060168471720818,0.0060168471720818,1024.0,0.154189453125,Ros,Ros,4,0.0024420024420024,0.0024420024420024,1024.0,0.3799072265625,2000-07-16,2000-07-16,2,1024.0,Swindon,Swindon,1,0.01230012300123,0.01230012300123,1024.0,0.0754248046875,harley.rose50@sawyer-lin.org,harley.rose50@sawyer-lin.org,4,0.0038022813688212,0.0038022813688212,1024.0,0.243994140625,0,1.0
10.45914282656676,0.9992901348095572,321,323,,Amelia,-1,,0.0108303249097472,1.0,1.0,Fletcher,Fletcher,4,0.0048840048840048,0.0048840048840048,1024.0,0.18995361328125,1987-04-28,1987-04-29,1,8.0,Bristol,Bristol,1,0.019680196801968,0.019680196801968,1024.0,0.0471405029296874,ameliafletcher22@diaz.com,ameliafletcher22@diaz.com,4,0.0050697084917617,0.0050697084917617,1024.0,0.18299560546875,1,1.0
12.940855042692396,0.9998728374485844,330,333,Eleanor,Eleanor,4,0.0048134777376654,0.0048134777376654,1024.0,0.1927368164062499,Richards,Richards,4,0.0024420024420024,0.0024420024420024,1024.0,0.3799072265625,2014-07-10,2014-07-10,2,1024.0,,Mancester,-1,,0.001230012300123,1.0,1.0,,e.richards16@finley.info,-1,,0.0012674271229404,1.0,1.0,1,1.0
-1.6547155575947423,0.2410445290469905,342,345,William,William,4,0.0048134777376654,0.0048134777376654,1024.0,0.1927368164062499,,Nicholson,-1,,0.0024420024420024,1.0,1.0,2007-12-22,2006-12-21,0,0.03125,Reading,Reading,1,0.014760147601476,0.014760147601476,1024.0,0.06285400390625,williamn@curryflores.com,williamn@curry-flores.com,3,0.0012674271229404,0.0038022813688212,8.0,1.0,0,0.0
19.90577345054092,0.9999989819604216,385,386,Lottie,Lottie,4,0.003610108303249,0.003610108303249,1024.0,0.256982421875,Davis,Davis,4,0.0048840048840048,0.0048840048840048,1024.0,0.18995361328125,1972-06-12,1972-06-12,2,1024.0,,StSockton-on-Tees,-1,,0.001230012300123,1.0,1.0,lottie.d7@morgan-pierce.com,lottie.d7@morgan-pierce.com,4,0.0050697084917617,0.0050697084917617,1024.0,0.18299560546875,1,1.0
16.29844313679131,0.9999875927839498,401,402,James,James,4,0.0156438026474127,0.0156438026474127,1024.0,0.0593036358173076,Dixon,Dixon,4,0.0109890109890109,0.0109890109890109,1024.0,0.0844238281249999,1991-04-12,1991-04-12,2,1024.0,,Loodnon,-1,,0.001230012300123,1.0,1.0,james.d@merritt-scott.com,james.d@merritt-scott.com,4,0.0063371356147021,0.0063371356147021,1024.0,0.146396484375,1,1.0
3.508796035308223,0.919243461700612,416,419,,Florence,-1,,0.0024067388688327,1.0,1.0,Brown,Brown,4,0.0085470085470085,0.0085470085470085,1024.0,0.1085449218749999,1992-02-28,1992-02-28,2,1024.0,,London,-1,,0.2127921279212792,1.0,1.0,,fb@reese.com,-1,,0.0025348542458808,1.0,1.0,1,1.0
4.528843136729123,0.9584792595455728,428,429,Archie,Archie,4,0.003610108303249,0.003610108303249,1024.0,0.256982421875,Soctt,Scott,3,0.0012210012210012,0.0048840048840048,8.0,1.0,1984-09-19,1974-08-21,0,0.03125,Liverpool,Liverpool,1,0.040590405904059,0.040590405904059,1024.0,0.0228560014204545,a.s@humphrey.com,a.s@humphrey.com,4,0.0063371356147021,0.0063371356147021,1024.0,0.146396484375,0,1.0
24.132562196926354,0.9999999456280532,429,430,Archie,Archie,4,0.003610108303249,0.003610108303249,1024.0,0.256982421875,Scott,Scott,4,0.0048840048840048,0.0048840048840048,1024.0,0.18995361328125,1974-08-21,1974-08-21,2,1024.0,Liverpool,Liverpool,1,0.040590405904059,0.040590405904059,1024.0,0.0228560014204545,a.s@humphrey.com,a.s@humphrey.com,4,0.0063371356147021,0.0063371356147021,1024.0,0.146396484375,0,1.0
13.75948727898761,0.999927897505643,430,431,Archie,Areceih,1,0.003610108303249,0.0012033694344163,0.1984251314960249,1.0,Scott,Scott,4,0.0048840048840048,0.0048840048840048,1024.0,0.18995361328125,1974-08-21,1974-08-21,2,1024.0,Liverpool,Liverpool,1,0.040590405904059,0.040590405904059,1024.0,0.0228560014204545,a.s@humphrey.com,a.s@humphrey.com,4,0.0063371356147021,0.0063371356147021,1024.0,0.146396484375,1,1.0
3.0023713223885595,0.8890511234647287,488,491,Ameliee,Amelie,3,0.0012033694344163,0.0024067388688327,8.0,1.0,Oliver,Oliver,4,0.0036630036630036,0.0036630036630036,1024.0,0.2532714843749999,1980-10-12,1980-11-11,0,0.03125,Nottingham,Nottingham,1,0.006150061500615,0.006150061500615,1024.0,0.150849609375,ao24@green.net,ao24@green.@net,3,0.0050697084917617,0.0012674271229404,8.0,1.0,1,1.0
18.00237132238856,0.9999961915822124,491,492,Amelie,Amelime,3,0.0024067388688327,0.0012033694344163,8.0,1.0,Oliver,Oliver,4,0.0036630036630036,0.0036630036630036,1024.0,0.2532714843749999,1980-11-11,1980-11-11,2,1024.0,Nottingham,Nottingham,1,0.006150061500615,0.006150061500615,1024.0,0.150849609375,ao24@green.@net,ao24@green.net,3,0.0012674271229404,0.0050697084917617,8.0,1.0,1,1.0
14.12289202106881,0.9999439518175074,495,496,Harrison,Harrison,4,0.0084235860409145,0.0084235860409145,1024.0,0.1101353236607142,Norman,Norma,3,0.0036630036630036,0.0012210012210012,8.0,1.0,1982-10-18,1982-10-18,2,1024.0,Milton,Milton,1,0.004920049200492,0.004920049200492,1024.0,0.1885620117187499,,hn@martinez-reynolds.com,-1,,0.0025348542458808,1.0,1.0,0,1.0
1.311511390930832,0.7128099048669794,512,513,Theo,Theo,4,0.003610108303249,0.003610108303249,1024.0,0.256982421875,Wheti,White,1,0.0012210012210012,0.0036630036630036,0.1984251314960249,1.0,2001-06-09,2001-07-09,1,8.0,Kingston-upon-Hull,Kingston-upon-Hull,1,0.015990159901599,0.015990159901599,1024.0,0.0580190805288461,,t.white@west-waller.net,-1,,0.0038022813688212,1.0,1.0,0,1.0
0.7311884566446709,0.6240609984434569,516,518,,Amelia,-1,,0.0108303249097472,1.0,1.0,Morgan,Morgan,4,0.0146520146520146,0.0146520146520146,1024.0,0.0633178710937499,2011-05-26,2011-05-26,2,1024.0,Swindon,Swindno,0,0.01230012300123,0.001230012300123,0.03125,1.0,amelia.morgan92@davidsn-taylor.com,amelia.morgan92@davidson-taylor.com,3,0.0012674271229404,0.0050697084917617,8.0,1.0,1,1.0
12.00237132238856,0.9997563197278816,516,519,,Amlelia,-1,,0.0012033694344163,1.0,1.0,Morgan,Morgan,4,0.0146520146520146,0.0146520146520146,1024.0,0.0633178710937499,2011-05-26,2011-05-26,2,1024.0,Swindon,Swindon,1,0.01230012300123,0.01230012300123,1024.0,0.0754248046875,amelia.morgan92@davidsn-taylor.com,amelia.morgan92@davidson-ta.lorycom,3,0.0012674271229404,0.0012674271229404,8.0,1.0,1,1.0
0.7311884566446709,0.6240609984434569,516,520,,AmelAia,-1,,0.0012033694344163,1.0,1.0,Morgan,Morgan,4,0.0146520146520146,0.0146520146520146,1024.0,0.0633178710937499,2011-05-26,2011-05-26,2,1024.0,Swindon,Swinon,0,0.01230012300123,0.001230012300123,0.03125,1.0,amelia.morgan92@davidsn-taylor.com,amelia.morgan92@davidson-taylor.com,3,0.0012674271229404,0.0050697084917617,8.0,1.0,1,1.0
7.647135369756113,0.9950361149417042,527,528,Oliver,Oliver,4,0.0336943441636582,0.0336943441636582,1024.0,0.0275338309151785,Dawson,Dawson,4,0.0024420024420024,0.0024420024420024,1024.0,0.3799072265625,1985-12-05,1985-11-03,0,0.03125,Liverpool,Liverpool,1,0.040590405904059,0.040590405904059,1024.0,0.0228560014204545,odawson45@malone-cabrera.com,odawson45@malone-cabrera.com,4,0.0038022813688212,0.0038022813688212,1024.0,0.243994140625,0,1.0
17.043416309558882,0.9999925968381004,528,529,Oliver,Oliver,4,0.0336943441636582,0.0336943441636582,1024.0,0.0275338309151785,Dawson,Dawon,3,0.0024420024420024,0.0012210012210012,8.0,1.0,1985-11-03,1985-11-03,2,1024.0,Liverpool,Liverpool,1,0.040590405904059,0.040590405904059,1024.0,0.0228560014204545,odawson45@malone-cabrera.com,odawson45@malone-cabrera.com,4,0.0038022813688212,0.0038022813688212,1024.0,0.243994140625,0,1.0
15.815286636792036,0.9999826572964534,548,551,,Riley,-1,,0.0060168471720818,1.0,1.0,King,King,4,0.0122100122100122,0.0122100122100122,1024.0,0.0759814453124999,1984-04-19,1984-04-19,2,1024.0,Aberdeen,Aberdeen,1,0.019680196801968,0.019680196801968,1024.0,0.0471405029296874,riley.k@zavala.com,riley.k@zavala.com,4,0.0063371356147021,0.0063371356147021,1024.0,0.146396484375,1,1.0
7.316150957365827,0.993764053331657,563,564,,Oliva,-1,,0.0012033694344163,1.0,1.0,Clarke,Clarke,4,0.0048840048840048,0.0048840048840048,1024.0,0.18995361328125,1986-02-13,1986-02-13,2,1024.0,,Loonnod,-1,,0.001230012300123,1.0,1.0,oc34@phelps-harper.biz,oc34@phelps-harper.iz,3,0.0025348542458808,0.0012674271229404,8.0,1.0,1,1.0
0.6961068644931964,0.6183391037882463,572,573,Mihael,Michael,3,0.0012033694344163,0.0072202166064981,8.0,1.0,Sutherland,Sutherland,4,0.0036630036630036,0.0036630036630036,1024.0,0.2532714843749999,1989-06-21,1990-07-21,0,0.03125,,London,-1,,0.2127921279212792,1.0,1.0,michael.sutherland@hobbs.com,michael.sutherland@hobbs.com,4,0.0038022813688212,0.0038022813688212,1024.0,0.243994140625,1,1.0
9.896460923333942,0.9989518752469002,575,579,Jessica,Jessica,4,0.01323706377858,0.01323706377858,1024.0,0.0700861150568181,Owen,Owen,4,0.0073260073260073,0.0073260073260073,1024.0,0.1266357421874999,1974-11-17,1974-11-17,2,1024.0,,Walsall,-1,,0.003690036900369,1.0,1.0,,jessica.owen@elliott.org,-1,,0.0025348542458808,1.0,1.0,1,1.0
6.95914127032699,0.9920271554940348,589,592,,Jacob,-1,,0.0192539109506618,1.0,1.0,Riley,Riley,4,0.0061050061050061,0.0061050061050061,1024.0,0.1519628906249999,2012-09-30,2012-09-30,2,1024.0,Livopeol,Liverpool,0,0.001230012300123,0.040590405904059,0.03125,1.0,j.riley9@bennett.net,j.riley9@bennett.net,4,0.0038022813688212,0.0038022813688212,1024.0,0.243994140625,1,1.0
0.9882747553664206,0.6648581557282077,653,656,Dylan,Dylan,4,0.0072202166064981,0.0072202166064981,1024.0,0.1284912109375,,Rberts,-1,,0.0012210012210012,1.0,1.0,1990-09-28,1990-10-26,0,0.03125,Birmingham,Birmingham,1,0.04920049200492,0.04920049200492,1024.0,0.018856201171875,droberts73@taylor-lang.com,droberts73@taylor-lang.com,4,0.0038022813688212,0.0038022813688212,1024.0,0.243994140625,0,1.0
12.8077025097246,0.9998605441298362,670,671,Ollie,Ollie,4,0.003610108303249,0.003610108303249,1024.0,0.256982421875,Rowe,Rewo,0,0.0024420024420024,0.0012210012210012,0.03125,1.0,2006-12-05,2006-12-05,2,1024.0,Manchester,Manchester,1,0.020910209102091,0.020910209102091,1024.0,0.0443675321691176,or@cox-blackwell.org,or@cox-blackwell.org,4,0.0050697084917617,0.0050697084917617,1024.0,0.18299560546875,0,1.0
8.811572025747429,0.9977793147522596,690,693,Olivia,Olivia,4,0.0168471720818291,0.0168471720818291,1024.0,0.0550676618303571,King,King,4,0.0122100122100122,0.0122100122100122,1024.0,0.0759814453124999,2004-04-17,2004-04-17,2,1024.0,,Newcastle-upon-Tyne,-1,,0.022140221402214,1.0,1.0,,olivia.k1@howell.com,-1,,0.0025348542458808,1.0,1.0,1,1.0
7.281069365214352,0.9936115375516812,706,710,,Maya,-1,,0.0048134777376654,1.0,1.0,Curtis,Curtis,4,0.0048840048840048,0.0048840048840048,1024.0,0.18995361328125,2014-08-28,2014-08-28,2,1024.0,Newcastle-pon-Tyne,Newcastle-upon-Tyne,0,0.001230012300123,0.022140221402214,0.03125,1.0,mcurtis53@simpson.com,mcurtis53@simpson.com,4,0.0038022813688212,0.0038022813688212,1024.0,0.243994140625,1,1.0
12.09536499174802,0.999771527942106,723,727,Isaac,Isaac,4,0.0060168471720818,0.0060168471720818,1024.0,0.154189453125,Jones,Jones,4,0.028083028083028,0.028083028083028,1024.0,0.0330354110054347,2008-02-23,2008-02-23,2,1024.0,,Baltasf,-1,,0.001230012300123,1.0,1.0,isaac.jones54@bradford.net,isaac.jones54@bradford.enet,3,0.0050697084917617,0.0012674271229404,8.0,1.0,1,1.0
0.6189269478050322,0.60563663626775,740,742,Ahmed,Ahmed,4,0.0024067388688327,0.0024067388688327,1024.0,0.3854736328124999,Oscar,Oscar,4,0.0061050061050061,0.0061050061050061,1024.0,0.1519628906249999,2005-09-18,2006-09-14,0,0.03125,,Loodnn,-1,,0.002460024600246,1.0,1.0,oa14@lee.coom,oa14@lee.com,3,0.0012674271229404,0.0050697084917617,8.0,1.0,1,1.0
4.168807856374714,0.9473297976271524,780,782,Harvey,Harvey,4,0.0048134777376654,0.0048134777376654,1024.0,0.1927368164062499,Robertson,Robertson,4,0.0061050061050061,0.0061050061050061,1024.0,0.1519628906249999,1997-03-24,1996-03-25,0,0.03125,,London,-1,,0.2127921279212792,1.0,1.0,harveyrobertson32@chavez.com,harveyrobertson32@chavez.com,4,0.0050697084917617,0.0050697084917617,1024.0,0.18299560546875,1,1.0
-1.7618552979982331,0.2277209394862972,786,787,Jackson,Jackson,4,0.0084235860409145,0.0084235860409145,1024.0,0.1101353236607142,,Fisher,-1,,0.0012210012210012,1.0,1.0,2013-12-25,2004-11-26,0,0.03125,London,London,1,0.2127921279212792,0.2127921279212792,1024.0,0.0043598152998554,j.fisher4@sullivan.com,j.fisher4@sullivan.com,4,0.0050697084917617,0.0050697084917617,1024.0,0.18299560546875,0,0.0
9.776490433595956,0.9988610930994776,844,845,Oliver,Oliver,4,0.0336943441636582,0.0336943441636582,1024.0,0.0275338309151785,Watson,Watson,4,0.0061050061050061,0.0061050061050061,1024.0,0.1519628906249999,2013-09-04,2013-08-04,1,8.0,,GlasgGow,-1,,0.001230012300123,1.0,1.0,oliverwatson97@morgan.com,oliverwatson97@morgan.com,4,0.0038022813688212,0.0038022813688212,1024.0,0.243994140625,1,1.0
6.243989548101866,0.9869779516247772,853,854,Michael,Michael,4,0.0072202166064981,0.0072202166064981,1024.0,0.1284912109375,,Wels,-1,,0.0012210012210012,1.0,1.0,2000-04-03,2000-04-03,2,1024.0,London,London,1,0.2127921279212792,0.2127921279212792,1024.0,0.0043598152998554,m@w.cannon.com,m.w@cannon.com,2,0.0012674271229404,0.0025348542458808,1.259921049894873,1.0,0,1.0
6.731188456644671,0.9906751546167356,856,859,,Theodore,-1,,0.0120336943441636,1.0,1.0,Marshall,Marshall,4,0.0073260073260073,0.0073260073260073,1024.0,0.1266357421874999,1972-07-25,1972-07-25,2,1024.0,,Birmingham,-1,,0.04920049200492,1.0,1.0,theodore.m@taylor.com,theodore.m@taylorcom,3,0.0025348542458808,0.0012674271229404,8.0,1.0,1,1.0
24.369601394227203,0.9999999538662266,861,864,Lily,Lily,4,0.0072202166064981,0.0072202166064981,1024.0,0.1284912109375,Robinson,Robinson,4,0.0048840048840048,0.0048840048840048,1024.0,0.18995361328125,2009-07-06,2009-07-06,2,1024.0,Salford,Salford,1,0.017220172201722,0.017220172201722,1024.0,0.0538748604910714,lily.robinson73@peterson.biz,lily.robinson73@peterson.biz,4,0.0063371356147021,0.0063371356147021,1024.0,0.146396484375,0,1.0
7.355892541971238,0.9939324610276674,894,895,Jaxon,Jaxon,4,0.0048134777376654,0.0048134777376654,1024.0,0.1927368164062499,Rice,Rice,4,0.0036630036630036,0.0036630036630036,1024.0,0.2532714843749999,1980-02-02,1980-02-02,2,1024.0,dLondon,Lonnod,0,0.001230012300123,0.007380073800738,0.03125,1.0,,jaxon.r@cantu.org,-1,,0.0038022813688212,1.0,1.0,1,1.0
7.355892541971238,0.9939324610276674,894,897,Jaxon,Jaxon,4,0.0048134777376654,0.0048134777376654,1024.0,0.1927368164062499,Rice,Rice,4,0.0036630036630036,0.0036630036630036,1024.0,0.2532714843749999,1980-02-02,1980-02-02,2,1024.0,dLondon,London,0,0.001230012300123,0.2127921279212792,0.03125,1.0,,jaxon.r@cantu.org,-1,,0.0038022813688212,1.0,1.0,1,1.0
1.4439542391426103,0.7312301488247821,928,930,Luke,Luke,4,0.0060168471720818,0.0060168471720818,1024.0,0.154189453125,,Robinnso,-1,,0.0012210012210012,1.0,1.0,1972-10-20,1981-10-18,0,0.03125,Coventry,Coventry,1,0.025830258302583,0.025830258302583,1024.0,0.0359165736607142,lrobinson@wolf.org,lrobinson@wolf.org,4,0.0063371356147021,0.0063371356147021,1024.0,0.146396484375,0,1.0
1.4439542391426103,0.7312301488247821,928,932,Luke,Luke,4,0.0060168471720818,0.0060168471720818,1024.0,0.154189453125,,Robinssno,-1,,0.0012210012210012,1.0,1.0,1972-10-20,1971-11-18,0,0.03125,Coventry,Coventry,1,0.025830258302583,0.025830258302583,1024.0,0.0359165736607142,lrobinson@wolf.org,lrobinson@wolf.org,4,0.0063371356147021,0.0063371356147021,1024.0,0.146396484375,0,1.0
14.439552098208878,0.9999549969291542,948,949,,Sarah,-1,,0.0024067388688327,1.0,1.0,Pearson,Pearson,4,0.0036630036630036,0.0036630036630036,1024.0,0.2532714843749999,2011-01-07,2011-01-07,2,1024.0,London,London,1,0.2127921279212792,0.2127921279212792,1024.0,0.0043598152998554,sarahp77@humphrey.com,sarahp77@humphrey.com,4,0.0050697084917617,0.0050697084917617,1024.0,0.18299560546875,1,1.0
-1.8771079789311904,0.2139779113055794,974,975,Leon,Leon,4,0.0048134777376654,0.0048134777376654,1024.0,0.1927368164062499,Armstrong,Armstronog,3,0.0073260073260073,0.0012210012210012,8.0,1.0,1970-04-11,1980-04-08,0,0.03125,Salford,Salford,1,0.017220172201722,0.017220172201722,1024.0,0.0538748604910714,,l.armstrong@reyes-campbell.net,-1,,0.0063371356147021,1.0,1.0,0,0.0
2.4463418319036228,0.8449690131124867,978,979,Jessica,Jessica,4,0.01323706377858,0.01323706377858,1024.0,0.0700861150568181,Miller,Miller,4,0.0048840048840048,0.0048840048840048,1024.0,0.18995361328125,2001-05-23,2002-05-21,0,0.03125,,Coventry,-1,,0.025830258302583,1.0,1.0,jessica.miller@johnson.com,jessica.miller@johnson.com,4,0.0076045627376425,0.0076045627376425,1024.0,0.1219970703125,1,1.0
